SalesOrderID;OrderDate;DueDate;ShipDate;SalesOrderNumber;AccountNumber;CustomerID;TerritoryID;Subtotal;TaxAmt;Freight;TotalDue;Comment
89802;2023-01-20 03:56:19;2021-07-23 23:45:41;2022-04-26 00:35:48;SO22291;57-9057-83653;41704;50;8800,08;230,9;970,4;12852,01;Comment 4061
99598;2022-10-25 04:58:10;2022-03-28 02:42:49;2022-01-31 09:48:53;SO98030;69-8859-80035;90971;37;5577,8;425,13;631,36;12274,1;Comment 4062
23189;2021-06-07 03:22:50;2022-06-22 01:09:34;2021-04-06 04:21:20;SO89907;74-3185-84739;98321;9;2494,95;393,06;480,3;4919,59;Comment 4063
88178;2021-08-01 15:22:15;2023-05-21 07:07:12;2023-07-06 21:19:25;SO55482;23-8510-71623;66676;17;3873,84;453,88;148,81;1834,88;Comment 4064
34024;2023-11-13 14:11:18;2023-10-01 16:43:54;2020-04-11 23:55:50;SO75721;66-4277-92738;63031;45;7193,02;418,71;820,18;6264,37;Comment 4065
83014;2020-07-28 14:51:04;2020-12-28 22:32:34;2020-04-21 08:12:00;SO17107;74-3185-84739;66684;48;9061,76;470,55;95,59;6088,04;Comment 4066
56998;2021-08-12 11:21:04;2023-05-31 18:01:27;2020-08-30 12:14:20;SO35368;75-3751-62094;63920;17;8782,8;446,13;701,79;19336,72;Comment 4067
85765;2022-03-19 00:19:42;2020-08-16 21:57:52;2020-03-25 10:14:36;SO21594;51-7602-22642;75389;7;1400,83;193,23;139,17;6396,79;Comment 4068
38757;2022-05-14 22:20:11;2021-03-16 20:25:06;2022-05-14 08:11:28;SO15820;29-3530-22517;86141;34;2661,72;462,85;549,52;6905,86;Comment 4069
67736;2023-09-09 15:48:05;2022-02-04 13:19:20;2022-05-19 17:26:29;SO86320;57-9057-83653;93116;20;6831,5;402,18;844,84;3985,78;Comment 4070
84667;2021-10-27 16:21:25;2021-08-28 11:39:35;2022-04-26 14:44:49;SO73794;66-4277-92738;34960;34;519,61;110,66;718,82;12364,79;Comment 4071
81570;2020-12-21 08:58:55;2020-08-22 14:56:35;2022-02-01 00:53:21;SO73799;74-2176-61667;35037;4;4291,17;30,97;946,15;185,7;Comment 4072
63855;2023-09-26 10:02:02;2023-10-12 07:33:37;2020-03-28 12:37:41;SO67855;50-5389-75591;47451;48;9141,37;56,98;904,42;7424,42;Comment 4073
30773;2021-06-26 04:19:04;2022-12-21 09:34:25;2022-01-22 05:50:01;SO61644;40-5683-25279;15762;14;7095,13;42,46;169,27;18068,19;Comment 4074
57818;2022-09-13 10:29:56;2020-01-18 21:15:46;2023-04-20 09:59:03;SO90060;24-7081-87522;76922;1;7103,82;143,85;773,6;954,29;Comment 4075
85806;2021-06-20 19:56:54;2021-01-05 03:44:28;2021-08-02 02:50:36;SO10244;57-9057-83653;64244;29;5100,35;31;880,67;5971,84;Comment 4076
57969;2021-01-23 06:48:20;2023-07-08 03:40:42;2023-09-21 09:12:50;SO23338;57-9057-83653;20646;14;4252,7;157,2;791,91;16291;Comment 4077
31968;2023-07-28 11:44:23;2020-05-21 11:54:05;2022-09-28 08:17:21;SO45847;75-7092-97988;73727;16;9429,48;171;41,82;7684,23;Comment 4078
47069;2021-12-18 12:46:51;2023-01-08 23:33:52;2020-03-01 16:16:43;SO55197;71-9532-69420;17062;34;2177,27;416,68;770,27;5462,71;Comment 4079
11511;2022-02-22 19:30:25;2021-05-21 02:56:02;2022-08-05 09:17:30;SO89067;84-8862-18518;74405;42;480,09;222,43;245,7;9083,91;Comment 4080
18012;2023-08-03 22:15:06;2020-05-24 17:02:50;2020-09-16 16:23:51;SO91944;73-8844-80299;11353;23;5550,15;284,32;35,44;2437,67;Comment 4081
15805;2020-03-02 07:50:55;2022-05-30 18:42:21;2023-05-09 18:53:17;SO58727;50-5389-75591;86825;47;803,14;483,58;545,25;11453,28;Comment 4082
89279;2022-12-04 07:56:02;2020-07-28 04:40:58;2022-11-13 23:48:05;SO58563;51-7602-22642;93544;35;3015,07;435,48;757,11;3032,97;Comment 4083
63287;2023-11-06 13:19:05;2020-12-31 15:05:21;2023-12-01 02:43:35;SO65205;24-7081-87522;73228;4;5077,65;314,09;146,93;6432,24;Comment 4084
75628;2022-04-05 04:37:58;2022-07-05 10:43:56;2022-03-19 08:21:57;SO45132;71-9532-69420;38415;35;1305,4;37,51;743,51;3307,2;Comment 4085
48090;2022-10-08 20:29:22;2020-07-21 04:43:54;2020-09-04 12:51:46;SO27324;97-9859-86247;40569;32;6568,95;127,23;420,52;1296,71;Comment 4086
64520;2023-04-17 20:44:37;2021-11-13 16:44:35;2020-06-21 16:21:59;SO48982;69-1886-36823;96318;38;6392,27;262,91;235,35;9324,57;Comment 4087
60087;2023-08-06 11:10:19;2021-04-13 15:30:23;2020-11-29 22:35:57;SO76068;69-1886-36823;31796;4;6508,34;233,52;240,86;1878,88;Comment 4088
95846;2020-01-08 03:17:20;2022-03-15 02:50:38;2021-10-13 09:18:00;SO38487;29-3530-22517;81723;7;2210,15;70,03;766,19;7781,69;Comment 4089
22031;2021-03-16 11:10:45;2023-01-22 02:45:01;2020-06-07 05:59:10;SO71720;40-5683-25279;51482;32;2586,42;241,62;759,28;17124,54;Comment 4090
65247;2021-10-02 19:30:25;2021-10-27 18:56:16;2020-07-16 05:26:54;SO16046;35-6579-94037;14149;44;4850,98;212,57;286,53;12789,59;Comment 4091
98435;2021-09-25 11:50:31;2020-10-05 07:10:59;2021-01-10 15:27:35;SO24414;96-7105-64379;12022;14;5896,31;481,44;556,32;13552,58;Comment 4092
90681;2020-07-07 23:56:51;2023-10-26 13:08:22;2020-11-24 14:06:22;SO17072;53-9319-74957;76782;9;8021,62;155,13;46,81;11200,51;Comment 4093
44109;2022-12-25 10:50:06;2020-12-10 04:10:54;2023-03-29 04:03:00;SO61668;75-3751-62094;23191;5;7837,86;375,4;394,94;19941,41;Comment 4094
37743;2020-12-29 11:24:21;2023-07-02 01:33:06;2022-12-14 13:49:27;SO67087;66-2881-24904;42723;11;923,2;18,41;517,13;4309,09;Comment 4095
44721;2023-05-11 21:04:33;2020-12-11 10:59:49;2022-12-02 08:12:38;SO84528;29-3530-22517;33947;48;9766,63;384,24;975,81;16464,9;Comment 4096
11184;2023-01-09 13:56:33;2021-05-27 02:30:30;2022-04-01 08:18:01;SO75251;53-9319-74957;75859;7;7989,25;296,7;462,43;2140,25;Comment 4097
55791;2020-04-10 01:34:07;2020-09-22 14:54:21;2023-11-19 19:09:49;SO39079;71-9532-69420;13249;12;9899,19;348,42;621,22;14109,15;Comment 4098
28604;2023-06-05 18:56:09;2023-11-04 23:58:51;2020-09-13 19:20:51;SO19073;51-7602-22642;90289;26;9360,17;295,92;411,6;13028,31;Comment 4099
47819;2023-08-11 10:11:54;2020-02-25 14:54:35;2020-11-11 22:20:26;SO41603;84-8862-18518;46569;2;2914,52;273,45;726,59;9228,85;Comment 4100
51001;2023-09-12 21:06:45;2022-03-21 15:06:55;2020-03-14 08:29:49;SO36021;60-7449-26711;42120;32;340,16;303,05;124,34;16481,24;Comment 4101
18426;2021-01-06 16:17:00;2023-11-05 09:04:07;2020-04-07 14:07:31;SO22661;74-3185-84739;18196;11;8643,68;375,11;144,21;14265,5;Comment 4102
18307;2021-10-09 13:47:40;2020-08-08 06:08:45;2022-10-07 23:02:01;SO96157;28-6393-31125;90218;20;1768,24;120,2;634,22;4642,95;Comment 4103
38807;2020-04-21 16:36:43;2021-10-09 17:20:43;2023-03-13 06:19:23;SO31154;66-4277-92738;84179;26;6187,52;55,56;41,9;15736,78;Comment 4104
25088;2021-08-05 08:17:20;2022-10-29 05:52:28;2023-11-11 20:38:47;SO35542;69-1886-36823;19820;6;9239,67;472,29;107,46;293,5;Comment 4105
12787;2021-11-20 05:41:51;2022-11-17 13:34:22;2020-09-09 04:42:37;SO46331;51-7541-34141;66261;50;8551,69;470,77;975,72;17447,04;Comment 4106
52733;2023-03-25 02:16:40;2023-02-17 05:00:38;2020-07-10 05:38:52;SO89745;78-5267-32468;98452;12;9277,64;60,1;653,51;15379,21;Comment 4107
82569;2020-08-08 12:45:20;2020-01-22 13:32:44;2023-12-10 08:19:00;SO23670;44-6968-96958;80389;44;1991,93;496,85;697,99;17376,88;Comment 4108
71377;2021-01-26 15:26:16;2022-06-21 10:16:13;2021-11-21 06:32:30;SO86086;74-3185-84739;88281;7;2154,13;105,77;603,74;9786,17;Comment 4109
23744;2022-06-17 05:32:48;2022-05-05 09:32:20;2020-02-19 20:42:33;SO14080;66-4277-92738;20779;9;6207,74;397,58;112,42;1449,41;Comment 4110
58524;2022-09-09 20:57:27;2023-09-04 00:50:55;2022-12-18 11:37:25;SO13279;17-6178-77430;45903;33;6449,87;126,26;947,91;14823,92;Comment 4111
83202;2023-06-07 20:16:58;2020-03-26 12:11:29;2020-06-26 03:12:06;SO64995;23-8510-71623;22094;38;990,15;72,62;603,37;1353,91;Comment 4112
49844;2022-05-15 22:23:02;2020-05-03 08:07:29;2022-01-20 16:33:19;SO42206;72-3440-90827;78050;41;1916,07;94,85;355,69;853,36;Comment 4113
36469;2022-07-03 07:27:00;2020-07-08 16:13:37;2022-06-28 13:18:41;SO34063;63-4608-21366;18821;16;4573,7;260,25;66,6;15809,8;Comment 4114
96642;2020-10-24 05:33:21;2023-07-22 23:08:56;2021-02-07 14:52:45;SO61443;40-5683-25279;72134;44;9468,12;341,78;517,49;419,07;Comment 4115
68455;2022-06-25 01:55:11;2022-04-07 12:38:01;2023-11-16 06:13:19;SO13732;86-5535-57031;61295;4;9462,13;346,97;543,54;6355,7;Comment 4116
83588;2021-04-08 13:02:48;2023-02-12 16:42:54;2023-04-29 16:18:40;SO57995;53-9319-74957;17502;15;408,33;272,3;18,15;7748,73;Comment 4117
88697;2020-02-23 17:38:56;2021-04-03 01:18:34;2020-07-07 10:59:42;SO71966;33-1973-80101;77404;44;8708,5;148,54;35,31;922,65;Comment 4118
50721;2020-06-20 19:15:59;2023-10-14 10:20:23;2020-09-30 11:37:33;SO50042;78-5514-83427;75091;30;9506,07;39,19;251,33;19663,58;Comment 4119
84203;2020-02-15 19:42:19;2020-11-06 05:48:02;2022-10-03 02:39:59;SO79313;29-3530-22517;22614;23;3554,35;268,57;544,81;16747,62;Comment 4120
69807;2020-08-27 05:10:24;2020-02-09 08:38:12;2023-02-09 15:55:21;SO15809;84-8862-18518;84412;17;230,75;248,12;965,64;13803,26;Comment 4121
44095;2023-05-25 00:08:42;2020-03-14 16:52:23;2022-03-14 01:06:25;SO43197;28-4123-84663;35129;18;9034,18;471,48;764,68;2497,53;Comment 4122
17628;2022-08-24 19:59:40;2021-06-30 06:07:35;2021-12-26 19:04:18;SO75731;63-4608-21366;47671;36;9669,87;477,16;191,98;15981,74;Comment 4123
49884;2021-02-03 16:14:09;2023-07-29 00:20:44;2022-12-11 23:49:23;SO73410;42-3255-58813;66165;40;6577,94;159,82;459,35;16789,14;Comment 4124
29000;2020-05-15 21:18:56;2020-03-01 12:42:52;2023-12-30 08:15:07;SO95220;33-1973-80101;54542;50;413,32;27,31;398,28;5189,07;Comment 4125
65982;2021-04-24 01:23:38;2022-04-29 02:30:47;2021-01-18 10:13:08;SO76142;28-4123-84663;20680;47;8000,94;255,91;524,77;19442,95;Comment 4126
59135;2023-10-10 22:36:29;2023-10-17 09:38:50;2021-04-19 22:51:00;SO93997;84-7460-34357;32757;42;8573,58;149,76;740,08;14075,61;Comment 4127
24551;2022-09-14 04:31:00;2023-05-25 15:21:20;2023-12-23 23:04:31;SO26906;23-8510-71623;45384;5;4262,94;303,52;190,23;13613,74;Comment 4128
18612;2023-06-20 03:41:56;2023-04-18 00:34:27;2023-03-01 13:43:57;SO63371;61-5244-70735;77820;40;6103,3;188,63;376,87;11709,44;Comment 4129
60445;2023-02-14 23:05:46;2021-12-11 03:06:17;2023-05-07 12:51:50;SO38864;72-3440-90827;71767;31;9341,3;22,6;634,27;3302,95;Comment 4130
81316;2020-03-24 11:30:06;2023-09-03 18:50:56;2020-10-09 15:47:18;SO49062;66-2881-24904;68785;38;182,54;476,45;606,29;6532,66;Comment 4131
19776;2023-10-20 23:00:06;2021-07-17 06:49:57;2022-07-30 15:09:43;SO44681;57-9057-83653;28894;45;8828,68;319,17;754,83;2467,4;Comment 4132
78514;2021-12-05 03:39:06;2020-10-07 19:05:55;2021-09-03 15:21:51;SO23148;66-4277-92738;67090;10;8800,71;215,72;802,46;8121,22;Comment 4133
13451;2023-01-26 07:16:23;2020-12-29 12:35:50;2021-11-08 07:58:59;SO72046;23-8510-71623;48526;5;4151,33;187,31;237,03;2659,74;Comment 4134
44414;2023-12-15 12:15:24;2020-05-21 18:19:49;2023-02-06 19:37:11;SO62871;35-6579-94037;97333;15;8252,42;357,57;156,5;12479,2;Comment 4135
59918;2021-12-16 04:44:27;2021-02-17 19:43:42;2023-03-10 03:47:45;SO98041;51-7541-34141;35177;45;2944,98;394,44;612,63;1498,88;Comment 4136
96000;2021-12-09 01:54:10;2020-05-05 03:44:58;2020-05-24 17:07:49;SO36340;69-1886-36823;28078;27;9868,84;406,5;548,05;10853,01;Comment 4137
66277;2023-01-04 07:29:38;2022-11-25 18:07:33;2022-10-12 15:33:33;SO49018;86-5535-57031;77853;1;658,82;160,8;688,16;19214,32;Comment 4138
12840;2023-08-08 03:52:47;2021-01-06 05:03:11;2020-04-29 12:12:37;SO73384;29-3530-22517;12776;39;8628,19;483,41;694,29;7716,74;Comment 4139
61320;2021-05-13 02:13:45;2022-11-06 13:28:58;2020-09-06 11:16:14;SO18968;40-5683-25279;74903;12;3235,99;90,11;802,87;5670,74;Comment 4140
51808;2023-08-05 14:48:13;2021-09-01 20:18:12;2023-05-12 23:34:37;SO45613;86-5535-57031;61681;30;2161,54;93,95;214,74;9177,87;Comment 4141
57099;2022-09-06 11:35:21;2020-05-30 10:17:01;2022-02-21 12:58:29;SO98047;51-7541-34141;66162;50;2277,96;284,58;889,06;18426,22;Comment 4142
12897;2021-10-11 09:42:58;2022-03-27 03:06:50;2020-08-24 15:38:33;SO31230;61-5244-70735;91101;46;5219,79;248,17;377,78;13881,51;Comment 4143
96227;2023-01-22 07:30:59;2020-05-25 04:16:52;2022-11-27 18:08:09;SO45748;78-5267-32468;66423;45;4447,39;130,65;235,79;8992,16;Comment 4144
19693;2022-05-18 18:22:14;2020-07-09 12:35:12;2020-12-27 11:51:01;SO43065;98-8354-24626;48513;12;9890,45;183,94;753,44;4900,08;Comment 4145
33438;2021-09-22 10:23:48;2022-03-07 06:35:19;2022-12-25 13:18:09;SO53507;96-7105-64379;19956;20;846,07;147,7;978,66;5254,13;Comment 4146
94849;2021-01-20 16:18:07;2023-07-03 10:45:05;2020-05-11 22:31:25;SO90734;84-7460-34357;90710;3;2128,68;348,85;362,76;9163,98;Comment 4147
94683;2020-05-25 06:09:53;2020-05-06 10:00:06;2022-10-05 04:04:22;SO67976;74-3185-84739;90017;33;2751,1;482,33;741,2;10367,21;Comment 4148
16235;2022-04-12 12:28:11;2023-10-19 08:13:53;2022-12-24 20:50:11;SO60439;51-7602-22642;81379;44;3192,16;282,49;72,31;15486,51;Comment 4149
55473;2020-01-06 09:00:20;2022-05-04 09:49:18;2023-05-11 12:01:34;SO67015;51-7541-34141;20566;45;4179,28;211,05;902,59;3592,13;Comment 4150
25665;2022-03-16 02:58:42;2020-11-13 02:56:59;2021-02-14 00:55:53;SO49048;48-2823-67639;35328;29;5592,3;236,16;632,2;15830,25;Comment 4151
50691;2022-11-19 03:06:20;2023-10-13 21:39:34;2021-06-06 23:40:53;SO35287;84-7460-34357;10886;35;2663,59;152,64;686,27;5702,36;Comment 4152
44010;2022-01-20 10:00:04;2023-05-03 15:02:08;2023-10-10 01:24:56;SO47582;69-8859-80035;39159;5;3336,82;45,98;963,1;2606,52;Comment 4153
65604;2022-03-27 09:44:28;2023-01-21 16:14:26;2020-08-03 06:22:25;SO29363;17-6178-77430;68146;43;4521,41;284,44;15,09;8372,2;Comment 4154
50056;2022-04-17 22:34:03;2022-12-18 04:55:21;2022-03-04 22:53:31;SO98508;81-3143-56523;75188;44;8684,87;259,08;115,59;9663,82;Comment 4155
65538;2020-11-23 18:46:16;2023-04-05 09:15:07;2021-09-13 18:10:47;SO81174;84-8862-18518;50738;31;2764,78;126,91;321,07;14003,51;Comment 4156
85142;2020-07-19 14:34:35;2020-12-25 08:26:27;2023-10-13 01:18:22;SO17297;30-1489-79011;77917;32;2210;119,24;562,27;8602,38;Comment 4157
14341;2022-02-22 16:47:34;2021-09-02 20:20:19;2023-02-25 20:22:10;SO12633;23-8510-71623;34366;23;9346,16;228,23;54,78;18545,13;Comment 4158
57350;2021-05-19 15:47:34;2020-05-14 22:10:43;2021-07-27 06:03:01;SO42951;96-7105-64379;84148;47;4953,91;499,38;222,78;13763,34;Comment 4159
23252;2022-02-22 15:32:36;2022-07-10 10:27:40;2023-04-16 06:20:09;SO68159;40-5683-25279;51666;29;865,11;227,79;812,86;16091,09;Comment 4160
94084;2021-03-26 14:21:50;2023-09-14 03:11:29;2021-07-06 03:48:51;SO65046;75-3751-62094;25420;17;9090,03;298,84;683,41;1682,64;Comment 4161
59979;2020-03-20 13:48:46;2023-10-07 14:34:25;2023-02-15 01:33:46;SO90133;81-3143-56523;88290;35;9950,85;490,26;904,08;12055,17;Comment 4162
69438;2020-03-22 07:01:34;2023-12-21 20:43:53;2023-03-22 08:26:59;SO41466;33-1973-80101;60877;11;4376,32;483,04;466,82;16124,58;Comment 4163
35368;2022-03-08 12:04:33;2022-01-31 21:31:50;2021-02-20 09:37:46;SO26690;29-3530-22517;87226;25;5481,75;340,44;502,03;269,79;Comment 4164
10841;2021-05-28 17:05:06;2023-06-05 06:04:33;2023-03-13 09:44:41;SO50959;96-7105-64379;65970;29;6408,3;357,9;949,81;1215,41;Comment 4165
24063;2023-04-23 02:56:13;2023-08-06 08:24:08;2023-11-01 12:58:43;SO42705;84-8862-18518;56900;4;5568;65,35;616,11;2826,13;Comment 4166
22021;2023-01-08 05:21:40;2023-09-16 21:22:52;2021-10-10 06:33:42;SO55913;57-9057-83653;81265;49;9763,87;399,13;96,95;3661,28;Comment 4167
16613;2023-04-15 00:56:45;2023-09-07 04:31:00;2020-02-27 16:56:09;SO68953;48-2823-67639;42641;24;3512,09;24,09;417,57;1020,7;Comment 4168
19282;2021-06-06 20:33:17;2020-09-04 18:03:09;2020-01-27 14:21:46;SO67783;69-8859-80035;92693;1;2054,18;42,83;861,78;14406,87;Comment 4169
35087;2023-06-16 19:10:12;2021-12-29 22:31:23;2020-06-23 06:37:30;SO84745;49-7039-68376;91142;1;9335,64;201,41;533,07;5010,95;Comment 4170
58822;2022-05-15 00:13:01;2021-04-25 04:09:19;2020-05-21 19:03:17;SO81244;63-4608-21366;83959;49;5350,68;185,36;936,53;1742,83;Comment 4171
18530;2023-02-09 19:56:03;2020-05-23 16:38:24;2021-03-31 02:01:03;SO78268;30-1489-79011;71306;40;5059,97;47,58;683,52;10778,56;Comment 4172
31163;2021-11-26 01:03:41;2022-03-06 23:34:19;2023-06-27 18:35:45;SO68537;63-4608-21366;34254;14;7495,9;191,11;562,22;3947,74;Comment 4173
36112;2021-10-13 17:09:35;2022-09-30 03:57:49;2020-08-20 11:01:14;SO54695;71-9532-69420;57638;25;4142,39;116,7;638,85;2646,8;Comment 4174
62850;2023-05-11 18:04:20;2022-01-15 02:53:25;2023-11-09 23:07:39;SO24649;97-9859-86247;82829;1;5467,77;227,11;831,11;19992,22;Comment 4175
57789;2021-06-02 04:41:33;2023-12-14 18:07:12;2021-08-30 11:39:32;SO36397;84-7460-34357;60241;32;4010,15;414,77;305;5438,99;Comment 4176
25172;2020-08-23 03:39:05;2022-07-21 09:33:35;2020-04-07 16:41:24;SO65148;84-8862-18518;85644;43;7962,64;251,45;555,5;6917,2;Comment 4177
18937;2023-03-04 13:06:13;2022-01-02 16:41:53;2022-07-19 04:37:56;SO61755;92-2389-56247;83949;50;2412,11;115,95;186,82;12354,27;Comment 4178
80249;2022-05-30 00:51:51;2022-10-28 16:04:24;2022-01-15 16:27:19;SO18976;63-4608-21366;96780;1;3011,25;320,1;775,27;12946,69;Comment 4179
47471;2022-09-05 07:15:29;2021-12-06 22:25:51;2022-02-27 00:25:42;SO63029;51-7541-34141;97380;10;8970,65;69,31;492,64;18640,58;Comment 4180
70462;2021-03-31 09:14:32;2023-03-26 13:36:43;2023-05-16 18:23:40;SO55149;30-1489-79011;64813;49;7306,86;101,36;444,12;8507,58;Comment 4181
67878;2023-03-24 05:25:18;2022-12-07 19:48:07;2021-10-05 22:12:54;SO37104;24-7081-87522;23156;11;9318,02;455,87;574,13;14242,43;Comment 4182
31274;2022-12-11 16:21:17;2022-11-21 13:47:12;2022-02-28 23:39:21;SO11448;28-4123-84663;75154;4;3351,1;359,38;904,73;11387,18;Comment 4183
33095;2020-11-26 20:58:08;2021-01-26 22:30:10;2020-12-15 16:49:17;SO93464;78-5514-83427;79679;35;1542,54;160,3;747,48;13525,03;Comment 4184
61789;2023-11-25 21:51:13;2023-05-11 23:16:09;2020-12-30 16:48:40;SO81822;84-8862-18518;62193;15;2745,57;417,62;444,47;11103,93;Comment 4185
64896;2020-12-16 04:47:52;2022-12-17 20:06:12;2023-07-24 19:12:45;SO87155;75-7092-97988;71147;32;8992,75;49,46;372,03;6032,85;Comment 4186
93026;2021-06-20 06:27:56;2021-01-30 10:28:02;2023-05-09 00:48:55;SO75351;81-3143-56523;27826;29;7946,14;335,6;574,73;3470,81;Comment 4187
51726;2020-06-11 01:35:28;2020-10-26 18:17:21;2022-07-28 06:55:38;SO85647;72-3440-90827;50962;10;3463,56;344,58;623,07;11568,47;Comment 4188
56610;2023-05-08 03:06:13;2023-10-05 06:41:48;2023-09-23 07:30:09;SO28917;33-1973-80101;32965;14;1599,42;166,56;733,62;17254,57;Comment 4189
74276;2021-04-05 17:18:59;2022-06-13 12:52:18;2022-08-04 03:50:36;SO75338;17-6178-77430;81493;46;661,62;247,52;111,75;10663,77;Comment 4190
77239;2021-12-15 16:20:40;2022-06-06 14:26:09;2023-10-20 13:50:48;SO55107;74-3185-84739;58186;35;1510,87;392,91;950,89;6479,9;Comment 4191
56153;2021-04-17 15:03:02;2022-04-17 19:03:57;2021-06-25 05:09:19;SO17982;74-2176-61667;11449;12;332,26;153,83;902,95;256,42;Comment 4192
19282;2022-06-22 03:19:37;2023-05-10 11:42:20;2022-01-01 02:41:50;SO71922;50-5389-75591;12077;34;4079,39;48,72;509,25;5528,03;Comment 4193
72455;2023-11-17 08:50:14;2023-11-20 02:27:03;2020-12-27 15:41:47;SO90032;84-8862-18518;70824;37;6438,51;243,2;825,09;1608,88;Comment 4194
59854;2022-08-12 08:05:24;2020-04-29 20:06:13;2021-12-30 12:36:42;SO59455;69-1886-36823;43661;50;3972,36;381,65;228,62;7346,82;Comment 4195
37887;2022-11-02 05:27:48;2020-12-07 10:13:39;2023-12-07 12:50:16;SO50267;63-4608-21366;49434;5;4765,27;85,66;840,96;7379,51;Comment 4196
52586;2022-07-10 14:42:07;2020-10-23 18:40:41;2023-06-10 19:50:20;SO80012;60-7449-26711;48805;31;1350,92;444,77;687,53;15160,16;Comment 4197
81394;2021-07-08 23:27:20;2022-01-24 18:49:52;2022-06-17 13:33:39;SO38768;40-5683-25279;53907;42;147,69;300,58;495;1475,01;Comment 4198
93043;2021-09-20 20:58:56;2022-06-10 15:36:49;2023-01-27 23:29:14;SO92453;44-6968-96958;43957;21;8273,05;55,33;21,03;4780,35;Comment 4199
15699;2023-09-02 22:39:01;2022-10-20 17:01:05;2021-10-01 07:53:13;SO91573;51-7602-22642;83941;31;3117,61;342,79;810,16;6082,52;Comment 4200
16906;2023-05-24 06:55:43;2020-09-25 10:27:50;2020-01-30 14:10:57;SO67550;30-1489-79011;10389;22;8674,36;137,99;388,6;2754,88;Comment 4201
40648;2020-10-19 18:11:32;2020-03-29 11:31:39;2021-07-25 19:10:08;SO45319;69-8859-80035;25558;19;6539,12;115,57;407,67;9256,17;Comment 4202
10023;2020-08-16 23:34:28;2021-02-13 16:16:33;2022-08-06 13:03:05;SO82161;50-5389-75591;37449;5;7023,08;417,4;361,31;19881;Comment 4203
42160;2020-03-09 09:28:48;2020-08-08 11:16:54;2023-08-07 17:10:00;SO63313;53-9319-74957;94493;30;5263,8;301,16;722,8;11661,29;Comment 4204
38523;2021-08-26 14:21:15;2023-12-17 07:21:24;2023-05-30 06:28:08;SO54637;78-5267-32468;86582;17;438,48;100,01;909,09;4224,97;Comment 4205
91390;2021-05-31 20:21:02;2022-05-28 12:20:32;2023-01-29 06:44:32;SO45344;84-8862-18518;57404;10;7104,93;348,8;906,09;12075,81;Comment 4206
20390;2021-02-21 00:53:51;2022-04-22 08:07:03;2022-12-02 11:57:47;SO69072;48-2823-67639;84697;4;4468,01;375,41;16,64;5163,9;Comment 4207
18447;2020-03-05 19:31:07;2023-02-22 09:58:21;2022-04-14 01:50:31;SO46814;69-8859-80035;38706;49;9349,58;228,34;660,6;1404,19;Comment 4208
42052;2020-09-17 19:21:10;2021-02-13 02:10:11;2021-01-03 09:44:50;SO10254;51-7602-22642;82327;35;161,07;475,17;386,14;18585,32;Comment 4209
16361;2023-10-29 17:59:09;2020-11-17 03:03:44;2021-07-03 16:05:43;SO98715;51-7602-22642;22880;44;3600,17;210,23;436,64;2853,82;Comment 4210
27945;2022-04-28 02:56:43;2023-02-14 08:50:10;2021-06-05 12:40:32;SO44731;51-7602-22642;47275;8;4389,59;272;452,82;19889,63;Comment 4211
67760;2023-10-11 21:29:07;2020-10-01 10:27:16;2023-02-23 11:04:24;SO53735;74-3185-84739;70913;24;3381,29;244,7;6,8;10516,91;Comment 4212
24145;2020-09-23 15:56:33;2022-05-01 19:04:33;2023-07-07 18:44:09;SO92093;23-8510-71623;65550;7;9271,28;413,94;943,52;17691,26;Comment 4213
20479;2023-08-31 23:16:14;2020-11-19 05:41:39;2021-11-14 06:00:02;SO76146;42-3255-58813;90803;20;1287,75;228,94;240,56;1461,63;Comment 4214
15500;2022-11-18 13:22:08;2020-03-24 05:24:09;2021-05-16 14:39:10;SO72265;78-5267-32468;20076;43;543,7;449,63;477,74;13205,17;Comment 4215
39697;2020-11-21 18:59:19;2020-11-18 04:34:40;2022-03-02 12:12:45;SO81352;24-7081-87522;98579;14;5623,11;48,37;90,92;790,52;Comment 4216
23439;2020-06-02 03:19:28;2021-12-01 11:42:29;2022-07-27 19:08:43;SO27372;74-2176-61667;74546;44;2267,99;280,96;149,38;2603;Comment 4217
65339;2022-12-23 18:27:59;2021-09-26 16:09:08;2022-03-11 06:08:35;SO84749;83-7954-63932;54850;30;6635,47;47,13;301,78;1726,09;Comment 4218
58292;2021-10-18 10:11:29;2022-09-13 02:04:33;2021-06-19 20:20:43;SO51111;53-9319-74957;40565;2;7117,78;402,09;960,45;14034,37;Comment 4219
35098;2023-01-28 02:05:36;2020-07-31 00:16:23;2022-10-08 13:10:14;SO95175;63-4608-21366;94175;29;6474,02;403,82;683,11;19618,33;Comment 4220
72249;2022-08-21 04:46:18;2023-11-25 22:26:21;2021-07-31 15:05:07;SO47588;66-2881-24904;27488;21;6405,11;330,29;776,43;6148,93;Comment 4221
75735;2022-09-29 07:35:43;2020-12-24 08:40:11;2021-08-01 09:47:07;SO43199;84-8862-18518;64118;1;4982,22;467,26;275,96;16970,64;Comment 4222
16979;2023-01-31 11:33:23;2023-10-05 17:34:46;2021-07-02 08:52:30;SO55990;53-9319-74957;28258;44;4956,99;29,19;183,67;13963,51;Comment 4223
26820;2020-06-26 17:42:45;2020-10-30 16:32:59;2021-10-08 22:39:22;SO11001;98-8354-24626;78770;50;3901,98;236,97;982,59;16731,98;Comment 4224
